"","ID","Genotype","Duration","Dur (ms)","Intensity","Phase","count","Rxn"
"344","RP 2","Tsc2_LE_Het","Alone",300,30,"BBN Rxn",8,236.514147826087
"345","RP 2","Tsc2_LE_Het","Alone",300,30,"BBN TH",5,207.019547738693
"346","RP 2","Tsc2_LE_Het","Alone",300,35,"BBN TH",3,191.165974358974
"347","RP 2","Tsc2_LE_Het","Alone",300,40,"BBN Rxn",8,186.230760932945
"348","RP 2","Tsc2_LE_Het","Alone",300,40,"BBN TH",5,181.758655
"349","RP 2","Tsc2_LE_Het","Alone",300,45,"BBN TH",2,155.003024096386
"350","RP 2","Tsc2_LE_Het","Alone",300,50,"BBN Rxn",8,187.114479651163
"351","RP 2","Tsc2_LE_Het","Alone",300,50,"BBN TH",2,155.266012658228
"352","RP 2","Tsc2_LE_Het","Alone",300,60,"BBN Rxn",8,155.425794797688
"353","RP 2","Tsc2_LE_Het","Alone",300,60,"BBN TH",2,136.04755
"354","RP 2","Tsc2_LE_Het","Alone",300,70,"BBN Rxn",8,126.188159883721
"355","RP 2","Tsc2_LE_Het","Alone",300,70,"BBN TH",2,90.58465
"356","RP 2","Tsc2_LE_Het","Alone",300,80,"BBN Rxn",8,75.8021855072464
"357","RP 2","Tsc2_LE_Het","Alone",300,90,"BBN Rxn",1,46.0118444444444
"358","RP 2","Tsc2_LE_Het","Mix",50,30,"BBN Rxn",3,313.237511627907
"359","RP 2","Tsc2_LE_Het","Mix",50,40,"BBN Rxn",3,266.635204081633
"360","RP 2","Tsc2_LE_Het","Mix",50,50,"BBN Rxn",3,259.510234042553
"361","RP 2","Tsc2_LE_Het","Mix",50,60,"BBN Rxn",3,292.843979166667
"362","RP 2","Tsc2_LE_Het","Mix",50,70,"BBN Rxn",3,270.827795918367
"363","RP 2","Tsc2_LE_Het","Mix",50,80,"BBN Rxn",3,295.6459375
"364","RP 2","Tsc2_LE_Het","Mix",50,90,"BBN Rxn",1,257.0285625
"365","RP 2","Tsc2_LE_Het","Mix",100,20,"BBN Rxn",2,727.645090909091
"366","RP 2","Tsc2_LE_Het","Mix",100,30,"BBN Rxn",3,281.597604166667
"367","RP 2","Tsc2_LE_Het","Mix",100,40,"BBN Rxn",3,274.401448979592
"368","RP 2","Tsc2_LE_Het","Mix",100,50,"BBN Rxn",3,257.233916666667
"369","RP 2","Tsc2_LE_Het","Mix",100,60,"BBN Rxn",3,239.230791666667
"370","RP 2","Tsc2_LE_Het","Mix",100,70,"BBN Rxn",3,277.903744680851
"371","RP 2","Tsc2_LE_Het","Mix",100,80,"BBN Rxn",3,300.376816326531
"372","RP 2","Tsc2_LE_Het","Mix",100,90,"BBN Rxn",1,239.9394375
"373","RP 2","Tsc2_LE_Het","Mix",300,20,"BBN Rxn",2,427.870227272727
"374","RP 2","Tsc2_LE_Het","Mix",300,30,"BBN Rxn",3,295.322142857143
"375","RP 2","Tsc2_LE_Het","Mix",300,40,"BBN Rxn",3,274.575041666667
"376","RP 2","Tsc2_LE_Het","Mix",300,50,"BBN Rxn",3,241.485916666667
"377","RP 2","Tsc2_LE_Het","Mix",300,60,"BBN Rxn",3,253.209653061225
"378","RP 2","Tsc2_LE_Het","Mix",300,70,"BBN Rxn",3,263.7225
"379","RP 2","Tsc2_LE_Het","Mix",300,80,"BBN Rxn",3,239.458625
"380","RP 2","Tsc2_LE_Het","Mix",300,90,"BBN Rxn",1,221.1413125
"381","RP 2","Tsc2_LE_Het","Alone",50,25,"BBN TH",3,334.679094736842
"382","RP 2","Tsc2_LE_Het","Alone",50,30,"BBN Rxn",15,260.205286415712
"383","RP 2","Tsc2_LE_Het","Alone",50,30,"BBN TH",6,268.601477272727
"384","RP 2","Tsc2_LE_Het","Alone",50,35,"BBN TH",3,250.701508928571
"385","RP 2","Tsc2_LE_Het","Alone",50,40,"BBN Rxn",15,229.325892405063
"386","RP 2","Tsc2_LE_Het","Alone",50,40,"BBN TH",6,215.809915555556
"387","RP 2","Tsc2_LE_Het","Alone",50,45,"BBN TH",3,227.554009009009
"388","RP 2","Tsc2_LE_Het","Alone",50,50,"BBN Rxn",15,225.972359746434
"389","RP 2","Tsc2_LE_Het","Alone",50,50,"BBN TH",3,226.966017699115
"390","RP 2","Tsc2_LE_Het","Alone",50,60,"BBN Rxn",15,222.06683015873
"391","RP 2","Tsc2_LE_Het","Alone",50,60,"BBN TH",3,231.567982608696
"392","RP 2","Tsc2_LE_Het","Alone",50,70,"BBN Rxn",15,211.607879365079
"393","RP 2","Tsc2_LE_Het","Alone",50,70,"BBN TH",3,210.512736842105
"394","RP 2","Tsc2_LE_Het","Alone",50,80,"BBN Rxn",15,166.710685214626
"395","RP 2","Tsc2_LE_Het","Alone",50,90,"BBN Rxn",3,122.4062
"396","RP 3","Tsc2_LE_Het","Rotating",100,30,"BBN Rotating",6,383.658333333333
"397","RP 3","Tsc2_LE_Het","Alone",100,30,"BBN Rxn",5,370.510527607362
"398","RP 3","Tsc2_LE_Het","Alone",100,30,"BBN TH",5,358.858166666667
"399","RP 3","Tsc2_LE_Het","Alone",100,35,"BBN TH",3,314.375492537313
"400","RP 3","Tsc2_LE_Het","Rotating",100,40,"BBN Rotating",6,338.823326612903
"401","RP 3","Tsc2_LE_Het","Alone",100,40,"BBN Rxn",5,308.961160550459
"402","RP 3","Tsc2_LE_Het","Alone",100,40,"BBN TH",5,319.013476851852
"403","RP 3","Tsc2_LE_Het","Alone",100,45,"BBN TH",3,303.658342657343
"404","RP 3","Tsc2_LE_Het","Rotating",100,50,"BBN Rotating",6,341.545520491803
"405","RP 3","Tsc2_LE_Het","Alone",100,50,"BBN Rxn",5,286.970317391304
"406","RP 3","Tsc2_LE_Het","Alone",100,50,"BBN TH",2,304.239925
"407","RP 3","Tsc2_LE_Het","Rotating",100,60,"BBN Rotating",6,326.72116
"408","RP 3","Tsc2_LE_Het","Alone",100,60,"BBN Rxn",5,284.774117391304
"409","RP 3","Tsc2_LE_Het","Alone",100,60,"BBN TH",2,302.978240506329
"410","RP 3","Tsc2_LE_Het","Rotating",100,70,"BBN Rotating",6,322.640076305221
"411","RP 3","Tsc2_LE_Het","Alone",100,70,"BBN Rxn",5,267.44968558952
"412","RP 3","Tsc2_LE_Het","Alone",100,70,"BBN TH",2,314.749886075949
"413","RP 3","Tsc2_LE_Het","Rotating",100,80,"BBN Rotating",6,305.114109311741
"414","RP 3","Tsc2_LE_Het","Alone",100,80,"BBN Rxn",5,251.652630434783
"415","RP 3","Tsc2_LE_Het","Rotating",300,30,"BBN Rotating",4,362.942173184358
"416","RP 3","Tsc2_LE_Het","Alone",300,30,"BBN Rxn",5,409.04035625
"417","RP 3","Tsc2_LE_Het","Alone",300,30,"BBN TH",5,333.668875576037
"418","RP 3","Tsc2_LE_Het","Alone",300,35,"BBN TH",3,293.612830985915
"419","RP 3","Tsc2_LE_Het","Rotating",300,40,"BBN Rotating",4,327.744306451613
"420","RP 3","Tsc2_LE_Het","Alone",300,40,"BBN Rxn",5,283.248276995305
"421","RP 3","Tsc2_LE_Het","Alone",300,40,"BBN TH",5,258.825719827586
"422","RP 3","Tsc2_LE_Het","Alone",300,45,"BBN TH",3,252.048021126761
"423","RP 3","Tsc2_LE_Het","Rotating",300,50,"BBN Rotating",4,330.332086021505
"424","RP 3","Tsc2_LE_Het","Alone",300,50,"BBN Rxn",5,267.097511737089
"425","RP 3","Tsc2_LE_Het","Alone",300,50,"BBN TH",2,259.958681318681
"426","RP 3","Tsc2_LE_Het","Rotating",300,60,"BBN Rotating",4,327.996237837838
"427","RP 3","Tsc2_LE_Het","Alone",300,60,"BBN Rxn",5,261.124671361502
"428","RP 3","Tsc2_LE_Het","Alone",300,60,"BBN TH",2,226.701296703297
"429","RP 3","Tsc2_LE_Het","Rotating",300,70,"BBN Rotating",4,307.515427027027
"430","RP 3","Tsc2_LE_Het","Alone",300,70,"BBN Rxn",5,233.491769953052
"431","RP 3","Tsc2_LE_Het","Alone",300,70,"BBN TH",2,203.79343956044
"432","RP 3","Tsc2_LE_Het","Rotating",300,80,"BBN Rotating",4,299.204295698925
"433","RP 3","Tsc2_LE_Het","Alone",300,80,"BBN Rxn",5,219.767171296296
"434","RP 3","Tsc2_LE_Het","Mix",50,35,"BBN TH",3,308.97355
"435","RP 3","Tsc2_LE_Het","Mix",50,40,"BBN Rxn",7,330.346567307692
"436","RP 3","Tsc2_LE_Het","Mix",50,40,"BBN TH",5,332.255957142857
"437","RP 3","Tsc2_LE_Het","Mix",50,45,"BBN TH",3,308.670166666667
"438","RP 3","Tsc2_LE_Het","Mix",50,50,"BBN Rxn",7,320.623298076923
"439","RP 3","Tsc2_LE_Het","Mix",50,50,"BBN TH",2,298.087666666667
"440","RP 3","Tsc2_LE_Het","Mix",50,60,"BBN Rxn",7,324.37662745098
"441","RP 3","Tsc2_LE_Het","Mix",50,60,"BBN TH",2,300.904033333333
"442","RP 3","Tsc2_LE_Het","Mix",50,70,"BBN Rxn",7,314.441571428571
"443","RP 3","Tsc2_LE_Het","Mix",50,70,"BBN TH",2,288.202625
"444","RP 3","Tsc2_LE_Het","Mix",50,80,"BBN Rxn",7,307.156433962264
"445","RP 3","Tsc2_LE_Het","Mix",100,30,"BBN Rxn",7,380.858265957447
"446","RP 3","Tsc2_LE_Het","Mix",100,30,"BBN TH",5,409.0352
"447","RP 3","Tsc2_LE_Het","Mix",100,35,"BBN TH",3,330.649181818182
"448","RP 3","Tsc2_LE_Het","Mix",100,40,"BBN Rxn",7,340.678990291262
"449","RP 3","Tsc2_LE_Het","Mix",100,40,"BBN TH",5,315.710486486487
"450","RP 3","Tsc2_LE_Het","Mix",100,45,"BBN TH",3,343.184302325581
"451","RP 3","Tsc2_LE_Het","Mix",100,50,"BBN Rxn",7,323.967621359223
"452","RP 3","Tsc2_LE_Het","Mix",100,50,"BBN TH",2,310.509466666667
"453","RP 3","Tsc2_LE_Het","Mix",100,60,"BBN Rxn",7,326.973603773585
"454","RP 3","Tsc2_LE_Het","Mix",100,60,"BBN TH",2,298.139266666667
"455","RP 3","Tsc2_LE_Het","Mix",100,70,"BBN Rxn",7,298.148961538462
"456","RP 3","Tsc2_LE_Het","Mix",100,70,"BBN TH",2,288.216225806452
"457","RP 3","Tsc2_LE_Het","Mix",100,80,"BBN Rxn",7,302.384314285714
"458","RP 3","Tsc2_LE_Het","Mix",300,30,"BBN Rxn",7,365.281240384615
"459","RP 3","Tsc2_LE_Het","Mix",300,30,"BBN TH",5,343.407648648649
"460","RP 3","Tsc2_LE_Het","Mix",300,35,"BBN TH",3,332.261441860465
"461","RP 3","Tsc2_LE_Het","Mix",300,40,"BBN Rxn",7,320.299841121495
"462","RP 3","Tsc2_LE_Het","Mix",300,40,"BBN TH",5,299.156027027027
"463","RP 3","Tsc2_LE_Het","Mix",300,45,"BBN TH",3,305.747720930233
"464","RP 3","Tsc2_LE_Het","Mix",300,50,"BBN Rxn",7,301.591180952381
"465","RP 3","Tsc2_LE_Het","Mix",300,50,"BBN TH",2,283.944933333333
"466","RP 3","Tsc2_LE_Het","Mix",300,60,"BBN Rxn",7,300.066188679245
"467","RP 3","Tsc2_LE_Het","Mix",300,60,"BBN TH",2,279.150233333333
"468","RP 3","Tsc2_LE_Het","Mix",300,70,"BBN Rxn",7,292.669742857143
"469","RP 3","Tsc2_LE_Het","Mix",300,70,"BBN TH",2,265.653266666667
"470","RP 3","Tsc2_LE_Het","Mix",300,80,"BBN Rxn",7,279.701311320755
"471","RP 3","Tsc2_LE_Het","Alone",50,35,"BBN TH",3,308.190729508197
"472","RP 3","Tsc2_LE_Het","Rotating",50,40,"BBN Rotating",7,350.846196363636
"473","RP 3","Tsc2_LE_Het","Alone",50,40,"BBN Rxn",6,325.085765384615
"474","RP 3","Tsc2_LE_Het","Alone",50,40,"BBN TH",5,318.773711627907
"475","RP 3","Tsc2_LE_Het","Alone",50,45,"BBN TH",3,293.398038461538
"476","RP 3","Tsc2_LE_Het","Rotating",50,50,"BBN Rotating",7,339.103950530035
"477","RP 3","Tsc2_LE_Het","Alone",50,50,"BBN Rxn",6,312.044184210526
"478","RP 3","Tsc2_LE_Het","Alone",50,50,"BBN TH",2,304.979727272727
"479","RP 3","Tsc2_LE_Het","Rotating",50,60,"BBN Rotating",7,331.978310954064
"480","RP 3","Tsc2_LE_Het","Alone",50,60,"BBN Rxn",6,307.795380597015
"481","RP 3","Tsc2_LE_Het","Alone",50,60,"BBN TH",2,286.934764044944
"482","RP 3","Tsc2_LE_Het","Rotating",50,70,"BBN Rotating",7,328.669459363958
"483","RP 3","Tsc2_LE_Het","Alone",50,70,"BBN Rxn",6,288.063815789474
"484","RP 3","Tsc2_LE_Het","Alone",50,70,"BBN TH",2,265.460325842697
"485","RP 3","Tsc2_LE_Het","Rotating",50,80,"BBN Rotating",7,328.232821052632
"486","RP 3","Tsc2_LE_Het","Alone",50,80,"BBN Rxn",6,291.574107806691
"487","RP 5","Tsc2_LE_Het","Alone",100,25,"BBN TH",3,313.168008264463
"488","RP 5","Tsc2_LE_Het","Rotating",100,30,"BBN Rotating",5,303.457966329966
"489","RP 5","Tsc2_LE_Het","Alone",100,30,"BBN Rxn",5,255.514113043478
"490","RP 5","Tsc2_LE_Het","Alone",100,30,"BBN TH",5,261.165747706422
"491","RP 5","Tsc2_LE_Het","Alone",100,35,"BBN TH",3,250.604716535433
"492","RP 5","Tsc2_LE_Het","Rotating",100,40,"BBN Rotating",5,293.729404040404
"493","RP 5","Tsc2_LE_Het","Alone",100,40,"BBN Rxn",5,233.760108695652
"494","RP 5","Tsc2_LE_Het","Alone",100,40,"BBN TH",5,240.520082191781
"495","RP 5","Tsc2_LE_Het","Alone",100,45,"BBN TH",3,216.232738095238
"496","RP 5","Tsc2_LE_Het","Rotating",100,50,"BBN Rotating",5,296.070691275168
"497","RP 5","Tsc2_LE_Het","Alone",100,50,"BBN Rxn",5,217.155673819743
"498","RP 5","Tsc2_LE_Het","Alone",100,50,"BBN TH",2,189.387722222222
"499","RP 5","Tsc2_LE_Het","Rotating",100,60,"BBN Rotating",5,283.816261744966
"500","RP 5","Tsc2_LE_Het","Alone",100,60,"BBN Rxn",5,178.543004329004
"501","RP 5","Tsc2_LE_Het","Alone",100,60,"BBN TH",2,174.204527472527
"502","RP 5","Tsc2_LE_Het","Rotating",100,70,"BBN Rotating",5,277.661110738255
"503","RP 5","Tsc2_LE_Het","Alone",100,70,"BBN Rxn",5,166.97175862069
"504","RP 5","Tsc2_LE_Het","Alone",100,70,"BBN TH",2,152.171593406593
"505","RP 5","Tsc2_LE_Het","Rotating",100,80,"BBN Rotating",5,262.061600671141
"506","RP 5","Tsc2_LE_Het","Alone",100,80,"BBN Rxn",5,130.43025
"507","RP 5","Tsc2_LE_Het","Rotating",300,20,"BBN Rotating",6,533.623289473684
"508","RP 5","Tsc2_LE_Het","Alone",300,20,"BBN Rxn",3,397.694684210526
"509","RP 5","Tsc2_LE_Het","Alone",300,20,"BBN TH",5,428.664474683544
"510","RP 5","Tsc2_LE_Het","Alone",300,25,"BBN TH",2,315.43925974026
"511","RP 5","Tsc2_LE_Het","Rotating",300,30,"BBN Rotating",6,312.239715686275
"512","RP 5","Tsc2_LE_Het","Alone",300,30,"BBN Rxn",6,206.512686131387
"513","RP 5","Tsc2_LE_Het","Alone",300,30,"BBN TH",5,211.287564593301
"514","RP 5","Tsc2_LE_Het","Alone",300,35,"BBN TH",2,197.299585365854
"515","RP 5","Tsc2_LE_Het","Rotating",300,40,"BBN Rotating",6,301.505495114007
"516","RP 5","Tsc2_LE_Het","Alone",300,40,"BBN Rxn",6,176.155827838828
"517","RP 5","Tsc2_LE_Het","Alone",300,40,"BBN TH",5,177.66930952381
"518","RP 5","Tsc2_LE_Het","Rotating",300,50,"BBN Rotating",6,287.496307189543
"519","RP 5","Tsc2_LE_Het","Alone",300,50,"BBN Rxn",6,166.035250922509
"520","RP 5","Tsc2_LE_Het","Alone",300,50,"BBN TH",3,150.797837209302
"521","RP 5","Tsc2_LE_Het","Rotating",300,60,"BBN Rotating",6,294.438772727273
"522","RP 5","Tsc2_LE_Het","Alone",300,60,"BBN Rxn",6,149.1596996337
"523","RP 5","Tsc2_LE_Het","Alone",300,60,"BBN TH",3,134.3782890625
"524","RP 5","Tsc2_LE_Het","Rotating",300,70,"BBN Rotating",6,279.391813114754
"525","RP 5","Tsc2_LE_Het","Alone",300,70,"BBN Rxn",6,131.612522058824
"526","RP 5","Tsc2_LE_Het","Alone",300,70,"BBN TH",3,115.0028359375
"527","RP 5","Tsc2_LE_Het","Rotating",300,80,"BBN Rotating",6,263.41090228013
"528","RP 5","Tsc2_LE_Het","Alone",300,80,"BBN Rxn",6,95.9744036363636
"529","RP 5","Tsc2_LE_Het","Alone",300,90,"BBN Rxn",3,76.8517205882353
"530","RP 5","Tsc2_LE_Het","Mix",50,25,"BBN TH",3,319.299944444444
"531","RP 5","Tsc2_LE_Het","Mix",50,30,"BBN Rxn",9,302.356052941176
"532","RP 5","Tsc2_LE_Het","Mix",50,30,"BBN TH",5,295.782329787234
"533","RP 5","Tsc2_LE_Het","Mix",50,35,"BBN TH",3,321.114189655172
"534","RP 5","Tsc2_LE_Het","Mix",50,40,"BBN Rxn",9,312.954175438597
"535","RP 5","Tsc2_LE_Het","Mix",50,40,"BBN TH",5,303.103896907216
"536","RP 5","Tsc2_LE_Het","Mix",50,45,"BBN TH",3,317.360169491525
"537","RP 5","Tsc2_LE_Het","Mix",50,50,"BBN Rxn",9,300.189738095238
"538","RP 5","Tsc2_LE_Het","Mix",50,50,"BBN TH",2,310.062243243243
"539","RP 5","Tsc2_LE_Het","Mix",50,60,"BBN Rxn",9,291.054421052632
"540","RP 5","Tsc2_LE_Het","Mix",50,60,"BBN TH",2,306.261078947368
"541","RP 5","Tsc2_LE_Het","Mix",50,70,"BBN Rxn",9,296.75850295858
"542","RP 5","Tsc2_LE_Het","Mix",50,70,"BBN TH",2,321.416675675676
"543","RP 5","Tsc2_LE_Het","Mix",50,80,"BBN Rxn",9,257.767680232558
"544","RP 5","Tsc2_LE_Het","Mix",100,25,"BBN TH",3,307.86920338983
"545","RP 5","Tsc2_LE_Het","Mix",100,30,"BBN Rxn",9,291.833678362573
"546","RP 5","Tsc2_LE_Het","Mix",100,30,"BBN TH",5,303.06621875
"547","RP 5","Tsc2_LE_Het","Mix",100,35,"BBN TH",3,323.950644067797
"548","RP 5","Tsc2_LE_Het","Mix",100,40,"BBN Rxn",9,303.006438596491
"549","RP 5","Tsc2_LE_Het","Mix",100,40,"BBN TH",5,298.538791666667
"550","RP 5","Tsc2_LE_Het","Mix",100,45,"BBN TH",3,292.184770491803
"551","RP 5","Tsc2_LE_Het","Mix",100,50,"BBN Rxn",9,304.741598837209
"552","RP 5","Tsc2_LE_Het","Mix",100,50,"BBN TH",2,340.435567567568
"553","RP 5","Tsc2_LE_Het","Mix",100,60,"BBN Rxn",9,280.364645348837
"554","RP 5","Tsc2_LE_Het","Mix",100,60,"BBN TH",2,311.460972222222
"555","RP 5","Tsc2_LE_Het","Mix",100,70,"BBN Rxn",9,273.839337278106
"556","RP 5","Tsc2_LE_Het","Mix",100,70,"BBN TH",2,313.27225
"557","RP 5","Tsc2_LE_Het","Mix",100,80,"BBN Rxn",9,255.553304093567
"558","RP 5","Tsc2_LE_Het","Mix",300,20,"BBN Rxn",9,383.982926174497
"559","RP 5","Tsc2_LE_Het","Mix",300,20,"BBN TH",5,385.494925
"560","RP 5","Tsc2_LE_Het","Mix",300,25,"BBN TH",3,306.558766666667
"561","RP 5","Tsc2_LE_Het","Mix",300,30,"BBN Rxn",9,288.729549132948
"562","RP 5","Tsc2_LE_Het","Mix",300,30,"BBN TH",5,293.35824742268
"563","RP 5","Tsc2_LE_Het","Mix",300,35,"BBN TH",3,281.825169491525
"564","RP 5","Tsc2_LE_Het","Mix",300,40,"BBN Rxn",9,296.767449704142
"565","RP 5","Tsc2_LE_Het","Mix",300,40,"BBN TH",5,278.797618556701
"566","RP 5","Tsc2_LE_Het","Mix",300,45,"BBN TH",3,280.327295081967
"567","RP 5","Tsc2_LE_Het","Mix",300,50,"BBN Rxn",9,284.913538461538
"568","RP 5","Tsc2_LE_Het","Mix",300,50,"BBN TH",2,318.054078947368
"569","RP 5","Tsc2_LE_Het","Mix",300,60,"BBN Rxn",9,267.60875
"570","RP 5","Tsc2_LE_Het","Mix",300,60,"BBN TH",2,294.554605263158
"571","RP 5","Tsc2_LE_Het","Mix",300,70,"BBN Rxn",9,259.267830409357
"572","RP 5","Tsc2_LE_Het","Mix",300,70,"BBN TH",2,249.518054054054
"573","RP 5","Tsc2_LE_Het","Mix",300,80,"BBN Rxn",9,228.989076470588
"574","RP 5","Tsc2_LE_Het","Alone",50,25,"BBN TH",3,319.864838028169
"575","RP 5","Tsc2_LE_Het","Rotating",50,30,"BBN Rotating",7,309.242644836272
"576","RP 5","Tsc2_LE_Het","Alone",50,30,"BBN Rxn",5,275.11082
"577","RP 5","Tsc2_LE_Het","Alone",50,30,"BBN TH",5,301.276673003802
"578","RP 5","Tsc2_LE_Het","Alone",50,35,"BBN TH",3,307.245211538461
"579","RP 5","Tsc2_LE_Het","Rotating",50,40,"BBN Rotating",7,301.384985221675
"580","RP 5","Tsc2_LE_Het","Alone",50,40,"BBN Rxn",5,265.509054474708
"581","RP 5","Tsc2_LE_Het","Alone",50,40,"BBN TH",5,295.231458015267
"582","RP 5","Tsc2_LE_Het","Alone",50,45,"BBN TH",3,289.198612903226
"583","RP 5","Tsc2_LE_Het","Rotating",50,50,"BBN Rotating",7,303.160411330049
"584","RP 5","Tsc2_LE_Het","Alone",50,50,"BBN Rxn",5,264.000973180077
"585","RP 5","Tsc2_LE_Het","Alone",50,50,"BBN TH",2,284.36285046729
"586","RP 5","Tsc2_LE_Het","Rotating",50,60,"BBN Rotating",7,288.967601965602
"587","RP 5","Tsc2_LE_Het","Alone",50,60,"BBN Rxn",5,247.210521072797
"588","RP 5","Tsc2_LE_Het","Alone",50,60,"BBN TH",2,262.414551401869
"589","RP 5","Tsc2_LE_Het","Rotating",50,70,"BBN Rotating",7,290.165107579462
"590","RP 5","Tsc2_LE_Het","Alone",50,70,"BBN Rxn",5,219.764869230769
"591","RP 5","Tsc2_LE_Het","Alone",50,70,"BBN TH",2,248.349859813084
"592","RP 5","Tsc2_LE_Het","Rotating",50,80,"BBN Rotating",7,272.668326829268
"593","RP 5","Tsc2_LE_Het","Alone",50,80,"BBN Rxn",5,201.125176923077
"594","RP 6","Tsc2_LE_WT","Alone",100,25,"BBN TH",3,374.622719101124
"595","RP 6","Tsc2_LE_WT","Rotating",100,30,"BBN Rotating",4,356.776248648649
"596","RP 6","Tsc2_LE_WT","Alone",100,30,"BBN Rxn",6,341.027971223022
"597","RP 6","Tsc2_LE_WT","Alone",100,30,"BBN TH",5,341.154145539906
"598","RP 6","Tsc2_LE_WT","Alone",100,35,"BBN TH",3,311.888374045802
"599","RP 6","Tsc2_LE_WT","Rotating",100,40,"BBN Rotating",4,325.702078947368
"600","RP 6","Tsc2_LE_WT","Alone",100,40,"BBN Rxn",6,316.707085616438
"601","RP 6","Tsc2_LE_WT","Alone",100,40,"BBN TH",5,310.158050458716
"602","RP 6","Tsc2_LE_WT","Alone",100,45,"BBN TH",3,308.945295454545
"603","RP 6","Tsc2_LE_WT","Rotating",100,50,"BBN Rotating",4,317.106239361702
"604","RP 6","Tsc2_LE_WT","Alone",100,50,"BBN Rxn",6,299.125575862069
"605","RP 6","Tsc2_LE_WT","Alone",100,50,"BBN TH",2,286.688186046512
"606","RP 6","Tsc2_LE_WT","Rotating",100,60,"BBN Rotating",4,328.427597883598
"607","RP 6","Tsc2_LE_WT","Alone",100,60,"BBN Rxn",6,290.594702422145
"608","RP 6","Tsc2_LE_WT","Alone",100,60,"BBN TH",2,283.267942528736
"609","RP 6","Tsc2_LE_WT","Rotating",100,70,"BBN Rotating",4,314.702968085106
"610","RP 6","Tsc2_LE_WT","Alone",100,70,"BBN Rxn",6,289.206450171821
"611","RP 6","Tsc2_LE_WT","Alone",100,70,"BBN TH",2,301.662058139535
"612","RP 6","Tsc2_LE_WT","Rotating",100,80,"BBN Rotating",4,301.945771276596
"613","RP 6","Tsc2_LE_WT","Alone",100,80,"BBN Rxn",6,240.542664383562
"614","RP 6","Tsc2_LE_WT","Rotating",300,20,"BBN Rotating",5,651.621982758621
"615","RP 6","Tsc2_LE_WT","Alone",300,20,"BBN Rxn",6,486.233216
"616","RP 6","Tsc2_LE_WT","Alone",300,20,"BBN TH",5,505.403038095238
"617","RP 6","Tsc2_LE_WT","Alone",300,25,"BBN TH",3,358.479103448276
"618","RP 6","Tsc2_LE_WT","Rotating",300,30,"BBN Rotating",5,339.805831858407
"619","RP 6","Tsc2_LE_WT","Alone",300,30,"BBN Rxn",6,321.139945606695
"620","RP 6","Tsc2_LE_WT","Alone",300,30,"BBN TH",5,323.727851851852
"621","RP 6","Tsc2_LE_WT","Alone",300,35,"BBN TH",3,298.89555
"622","RP 6","Tsc2_LE_WT","Rotating",300,40,"BBN Rotating",5,330.934626666667
"623","RP 6","Tsc2_LE_WT","Alone",300,40,"BBN Rxn",6,284.120070833333
"624","RP 6","Tsc2_LE_WT","Alone",300,40,"BBN TH",5,289.679232804233
"625","RP 6","Tsc2_LE_WT","Alone",300,45,"BBN TH",3,287.721109243697
"626","RP 6","Tsc2_LE_WT","Rotating",300,50,"BBN Rotating",5,317.334337719298
"627","RP 6","Tsc2_LE_WT","Alone",300,50,"BBN Rxn",6,262.632713692946
"628","RP 6","Tsc2_LE_WT","Alone",300,50,"BBN TH",2,300.522014084507
"629","RP 6","Tsc2_LE_WT","Rotating",300,60,"BBN Rotating",5,302.723442477876
"630","RP 6","Tsc2_LE_WT","Alone",300,60,"BBN Rxn",6,249.838804979253
"631","RP 6","Tsc2_LE_WT","Alone",300,60,"BBN TH",2,296.637577464789
"632","RP 6","Tsc2_LE_WT","Rotating",300,70,"BBN Rotating",5,300.473062222222
"633","RP 6","Tsc2_LE_WT","Alone",300,70,"BBN Rxn",6,239.779020920502
"634","RP 6","Tsc2_LE_WT","Alone",300,70,"BBN TH",2,261.800710144928
"635","RP 6","Tsc2_LE_WT","Rotating",300,80,"BBN Rotating",5,255.811189427313
"636","RP 6","Tsc2_LE_WT","Alone",300,80,"BBN Rxn",6,196.373970954357
"637","RP 6","Tsc2_LE_WT","Mix",50,25,"BBN TH",3,581.839333333333
"638","RP 6","Tsc2_LE_WT","Mix",50,30,"BBN Rxn",8,331.584018691589
"639","RP 6","Tsc2_LE_WT","Mix",50,30,"BBN TH",5,349.394529411765
"640","RP 6","Tsc2_LE_WT","Mix",50,35,"BBN TH",3,316.326488372093
"641","RP 6","Tsc2_LE_WT","Mix",50,40,"BBN Rxn",8,312.717983333333
"642","RP 6","Tsc2_LE_WT","Mix",50,40,"BBN TH",5,303.253873239437
"643","RP 6","Tsc2_LE_WT","Mix",50,45,"BBN TH",3,288.062395348837
"644","RP 6","Tsc2_LE_WT","Mix",50,50,"BBN Rxn",8,307.290633333333
"645","RP 6","Tsc2_LE_WT","Mix",50,50,"BBN TH",2,318.043689655172
"646","RP 6","Tsc2_LE_WT","Mix",50,60,"BBN Rxn",8,297.837190082645
"647","RP 6","Tsc2_LE_WT","Mix",50,60,"BBN TH",2,294.579448275862
"648","RP 6","Tsc2_LE_WT","Mix",50,70,"BBN Rxn",8,300.990685950413
"649","RP 6","Tsc2_LE_WT","Mix",50,70,"BBN TH",2,308.065931034483
"650","RP 6","Tsc2_LE_WT","Mix",50,80,"BBN Rxn",8,287.059430894309
"651","RP 6","Tsc2_LE_WT","Mix",100,25,"BBN TH",3,357.500027777778
