"","Date","File","Weight","WeightChange","Trials","Hit","FA","Thresholds","Phase","ID","Genotype","Frequency","Intensity","Duration","BG_Type","BG_Intensity","Condition","Sex","BBN_TH","4_TH","8_TH","16_TH","32_TH"
"266",2021-07-31,"32kHz_10-40dB_300ms_4s_1s",226,-0.162962962962963,307,0.893,0.054,NA,"Thresholding, 32kHz","Orange 4","TTS Noise","32kHz","10-40dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"267",2021-08-02,"32kHz_10-40dB_300ms_4s_1s",231,-0.144444444444444,108,0.907,0.03,NA,"Thresholding, 32kHz","Orange 4","TTS Noise","32kHz","10-40dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"268",2021-08-03,"32kHz_0-30dB_300ms_4s_1s",230,-0.148148148148148,430,0.678,0.163,NA,"Thresholding, 32kHz","Orange 4","TTS Noise","32kHz","0-30dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"269",2021-08-04,"32kHz_0-30dB_300ms_4s_1s",232,-0.140740740740741,413,0.669,0.122,NA,"Thresholding, 32kHz","Orange 4","TTS Noise","32kHz","0-30dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"270",2021-08-05,"32kHz_0-30dB_300ms_4s_1.5s",230,-0.148148148148148,389,0.695,0.145,NA,"Thresholding, 32kHz","Orange 4","TTS Noise","32kHz","0-30dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"271",2021-08-06,"32kHz_0-30dB_300ms_4s_1.5s",229,-0.151851851851852,214,0.702,0.191,NA,"Thresholding, 32kHz","Orange 4","TTS Noise","32kHz","0-30dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"272",2021-08-09,"32kHz_10-70dB_300ms_4s",245,-0.0925925925925926,54,0.919,0.294,NA,"Thresholding, 32kHz","Orange 4","TTS Noise","32kHz","10-70dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"273",2021-08-10,"32kHz_0-30dB_300ms_4s",235,-0.12962962962963,190,0.774,0.333,NA,"Thresholding, 32kHz","Orange 4","TTS Noise","32kHz","0-30dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"274",2021-08-11,"32kHz_0-30dB_300ms_4s",234,-0.133333333333333,341,0.786,0.301,NA,"Thresholding, 32kHz","Orange 4","TTS Noise","32kHz","0-30dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"275",2021-09-13,"BBN_30-90dB_300ms_4s",244,-0.0962962962962963,264,0.989,0.138,NA,"Thresholding, BBN","Orange 4","TTS Noise","BBN","30-90dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"276",2021-09-14,"BBN_10-70dB_300ms_4s",243,-0.1,327,0.821,0.102,NA,"Thresholding, BBN","Orange 4","TTS Noise","BBN","10-70dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"277",2021-09-15,"BBN_30-90dB_300ms_4s",240,-0.111111111111111,160,1,0.104,NA,"Thresholding, BBN","Orange 4","TTS Noise","BBN","30-90dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"278",2021-09-16,"BBN_30-90dB_300ms_4s",240,-0.111111111111111,330,1,0.131,NA,"Thresholding, BBN","Orange 4","TTS Noise","BBN","30-90dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"279",2021-09-17,"BBN_30-90dB_300ms_4s",243,-0.1,292,0.995,0.112,NA,"Thresholding, BBN","Orange 4","TTS Noise","BBN","30-90dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"280",2021-09-20,"BBN_30-90dB_300ms_4s",246,-0.0888888888888889,281,0.995,0.107,NA,"Thresholding, BBN","Orange 4","TTS Noise","BBN","30-90dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"281",2021-09-21,"BBN_10-70dB_300ms_4s",228,-0.155555555555556,82,0.655,0.167,NA,"Thresholding, BBN","Orange 4","TTS Noise","BBN","10-70dB","300ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"282",2021-10-22,"4-32kHz_30-90dB_50ms_4s",246,-0.0888888888888889,335,0.957,0.167,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"283",2021-10-23,"4-32kHz_30-90dB_50ms_4s_BG_PNK_30dB",252,-0.0666666666666667,367,0.961,0.156,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","PNK","30","Baseline","Female",NA,NA,NA,NA,NA
"284",2021-10-25,"4-32kHz_30-90dB_50ms_4s_BG_PNK_30dB",NA,-1,167,0.983,0.26,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","PNK","30","Baseline","Female",NA,NA,NA,NA,NA
"285",2021-10-26,"4-32kHz_30-90dB_50ms_4s_BG_PNK_30dB",240,-0.111111111111111,288,0.66,0.591,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","PNK","30","Baseline","Female",NA,NA,NA,NA,NA
"286",2021-10-27,"4-32kHz_30-90dB_50ms_4s_BG_PNK_30dB",242,-0.103703703703704,325,1,0.144,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","PNK","30","Baseline","Female",NA,NA,NA,NA,NA
"287",2021-10-28,"4-32kHz_30-90dB_50ms_4s",243,-0.1,338,0.971,0.3,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"288",2021-10-29,"4-32kHz_30-90dB_50ms_4s",243,-0.1,205,0.848,0.233,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"289",2021-10-30,"4-32kHz_30-90dB_50ms_4s_BG_PNK_50dB",241,-0.107407407407407,381,0.8694,0.2301,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","PNK","50","Baseline","Female",NA,NA,NA,NA,NA
"290",2021-11-02,"4-32kHz_30-90dB_50ms_4s",NA,-1,178,0.968,0.192,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"291",2021-11-03,"4-32kHz_30-90dB_50ms_4s_NG1",236,-0.125925925925926,307,0.949,0.174,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"292",2021-11-04,"4-32kHz_30-90dB_50ms_4s_NG1",251,-0.0703703703703704,327,0.952,0.092,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"293",2021-11-05,"4-32kHz_30-90dB_50ms_4s_NG1",248,-0.0814814814814815,279,0.969,0.048,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"294",2021-11-06,"4-32kHz_30-90dB_50ms_4s_BG_PNK_50dB_NG1",240,-0.111111111111111,180,0.857,0.222,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","PNK","50","Baseline","Female",NA,NA,NA,NA,NA
"295",2021-11-08,"4-32kHz_30-90dB_50ms_4s_NG1",238,-0.118518518518519,134,0.839,0.293,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"296",2021-11-09,"4-32kHz_30-90dB_50ms_4s_NG1",237,-0.122222222222222,306,0.967,0.151,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"297",2021-11-10,"4-32kHz_30-90dB_50ms_4s_BG_PNK_50dB_NG1",235,-0.12962962962963,249,0.885,0.32,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","PNK","50","Baseline","Female",NA,NA,NA,NA,NA
"298",2021-11-11,"4-32kHz_30-90dB_50ms_4s_BG_PNK_50dB_NG1",240,-0.111111111111111,356,0.867,0.262,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","PNK","50","Baseline","Female",NA,NA,NA,NA,NA
"299",2021-11-12,"4-32kHz_30-90dB_50ms_4s_NG1",242,-0.103703703703704,309,0.972,0.075,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"300",2021-11-13,"4-32kHz_30-90dB_50ms_4s_BG_PNK_30dB_NG1",240,-0.111111111111111,329,0.957,0.113,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","PNK","30","Baseline","Female",NA,NA,NA,NA,NA
"301",2021-11-15,"4-32kHz_30-90dB_50ms_4s_NG1",251,-0.0703703703703704,336,0.966,0.149,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"302",2021-11-16,"4-32kHz_30-90dB_50ms_4s_NG1",248,-0.0814814814814815,306,0.991,0.088,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"303",2021-11-17,"4-32kHz_30-90dB_50ms_4s_BG_PNK_30dB_NG1",250,-0.0740740740740741,272,0.963,0.085,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","PNK","30","Baseline","Female",NA,NA,NA,NA,NA
"304",2021-11-20,"4-32kHz_30-90dB_50ms_4s_BG_PNK_30dB_NG1",253,-0.062962962962963,363,0.98,0.11,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","PNK","30","Baseline","Female",NA,NA,NA,NA,NA
"305",2021-11-22,"4-32kHz_30-90dB_50ms_4s_NG1",240,-0.111111111111111,182,0.976,0.143,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"306",2021-11-23,"4-32kHz_30-90dB_50ms_4s_NG1",253,-0.062962962962963,331,0.983,0.152,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"307",2021-11-24,"4-32kHz_30-90dB_50ms_4s_BG_PNK_50dB_NG1",246,-0.0888888888888889,379,0.857,0.167,NA,"Reaction time","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","PNK","50","Baseline","Female",NA,NA,NA,NA,NA
"308",2021-11-29,"4-32kHz_30-90dB_50ms_4s",252,-0.0666666666666667,243,0.982,0.164,NA,"Thresholding, tones","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"309",2021-11-30,"4-32kHz_20-80dB_50ms_4s",246,-0.0888888888888889,146,0.932,0.233,NA,"Thresholding, tones","Orange 4","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"310",2021-12-01,"4-32kHz_20-80dB_50ms_4s",250,-0.0740740740740741,322,0.951,0.188,NA,"Thresholding, tones","Orange 4","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"311",2021-12-02,"4-32kHz_20-80dB_50ms_4s",250,-0.0740740740740741,252,0.955,0.145,"21, 23, NA, NA","Thresholding, tones","Orange 4","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,21,23,NA,NA
"312",2021-12-03,"4-32kHz_10-70dB_50ms_4s",251,-0.0703703703703704,201,0.865,0.217,"30, 25, 17, 10","Thresholding, tones","Orange 4","TTS Noise","4-32kHz","10-70dB","50ms","NA","NA","Baseline","Female",NA,30,25,17,10
"313",2021-12-06,"4-32kHz_30-90dB_50ms_4s",258,-0.0444444444444444,417,0.976,0.224,"NA, NA, NA, NA","Thresholding, tones","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"314",2021-12-07,"4-32kHz_20-80dB_50ms_4s",251,-0.0703703703703704,217,0.915,0.266,"30, 24, NA, 21","Thresholding, tones","Orange 4","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,30,24,NA,21
"315",2021-12-08,"4-32kHz_20-80dB_50ms_4s",245,-0.0925925925925926,182,0.927,0.309,"52, 31, 21, NA","Thresholding, tones","Orange 4","TTS Noise","4-32kHz","20-80dB","50ms","NA","NA","Baseline","Female",NA,52,31,21,NA
"316",2021-12-09,"4-32kHz_30-90dB_50ms_4s",258,-0.0444444444444444,335,0.987,0.13,"NA, 41, NA, NA","Thresholding, tones","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,41,NA,NA
"317",2021-12-10,"4-32kHz_20-50dB_50ms_4s",248,-0.0814814814814815,356,0.904,0.243,"31, 37, NA, NA","Thresholding, tones","Orange 4","TTS Noise","4-32kHz","20-50dB","50ms","NA","NA","Baseline","Female",NA,31,37,NA,NA
"318",2021-12-11,"4-32kHz_MIX5stepdB_50ms_4s",245,-0.0925925925925926,251,0.92,0.173,"27, 28, NA, NA","Thresholding, tones","Orange 4","TTS Noise","4-32kHz","MIX5stepdB","50ms","NA","NA","Baseline","Female",NA,27,28,NA,NA
"319",2021-12-13,"4-32kHz_30-90dB_50ms_4s",256,-0.0518518518518519,323,0.996,0.229,"NA, NA, NA, NA","Thresholding, tones","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"320",2021-12-14,"4-32kHz_MIX5stepdB_50ms_4s",264,-0.0222222222222222,357,0.84,0.178,"26, 26, 16, 11","Thresholding, tones","Orange 4","TTS Noise","4-32kHz","MIX5stepdB","50ms","NA","NA","Baseline","Female",NA,26,26,16,11
"321",2021-12-15,"4-32kHz_MIX5stepdB_50ms_4s",244,-0.0962962962962963,321,0.84,0.219,"24, 25, 10, 11","Thresholding, tones","Orange 4","TTS Noise","4-32kHz","MIX5stepdB","50ms","NA","NA","Baseline","Female",NA,24,25,10,11
"322",2021-12-16,"4-32kHz_30-90dB_50ms_4s",240,-0.111111111111111,186,0.977,0.193,"34, NA, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,34,NA,NA,NA
"323",2021-12-17,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_30dB",244,-0.0962962962962963,363,0.839,0.312,"28, 29, 22, 17","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","30","Baseline","Female",NA,28,29,22,17
"324",2021-12-18,"4-32kHz_MIX5stepdB_50ms_4s",253,-0.062962962962963,360,0.865,0.333,"22, 27, 16, 16","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","MIX5stepdB","50ms","NA","NA","Baseline","Female",NA,22,27,16,16
"325",2021-12-20,"4-32kHz_30-90dB_50ms_4s",253,-0.062962962962963,194,0.993,0.158,"NA, NA, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"326",2021-12-21,"4-32kHz_MIX5stepdB_50ms_4s",244,-0.0962962962962963,343,0.851,0.431,"23, 22, 17, 13","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","MIX5stepdB","50ms","NA","NA","Baseline","Female",NA,23,22,17,13
"327",2021-12-22,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_50dB",245,-0.0925925925925926,339,0.765,0.475,"42, 43, 43, 33","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","50","Baseline","Female",NA,42,43,43,33
"328",2022-01-05,"4-32kHz_30-90dB_50ms_4s",252,-0.0666666666666667,137,0.979,0.195,NA,"Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"329",2022-01-06,"4-32kHz_30-90dB_50ms_4s",254,-0.0592592592592593,237,0.982,0.211,"NA, 31, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,31,NA,NA
"330",2022-01-07,"4-32kHz_30-90dB_50ms_8s",255,-0.0555555555555556,255,0.989,0.219,"NA, NA, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"331",2022-01-08,"4-32kHz_30-90dB_50ms_4s_TR500ms",NA,-1,197,0.964,0.034,"NA, 32, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,32,NA,NA
"332",2022-01-10,"4-32kHz_30-90dB_50ms_4s_TR200ms",255,-0.0555555555555556,269,0.984,0.136,"NA, NA, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"333",2022-01-11,"4-32kHz_30-90dB_50ms_4s",256,-0.0518518518518519,191,0.97,0.158,"NA, NA, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"334",2022-01-12,"4-32kHz_MIX5stepdB_50ms_4s",248,-0.0814814814814815,178,0.831,0.204,"22, 26, 12, 11","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","MIX5stepdB","50ms","NA","NA","Baseline","Female",NA,22,26,12,11
"335",2022-01-13,"4-32kHz_30-60dB_50ms_4s_BG_PNK_50dB",246,-0.0888888888888889,199,0.849,0.317,"32, 42, 42, 37","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-60dB","50ms","PNK","50","Baseline","Female",NA,32,42,42,37
"336",2022-01-14,"4-32kHz_30-90dB_50ms_4s",250,-0.0740740740740741,300,0.967,0.178,"NA, NA, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"337",2022-01-17,"4-32kHz_30-90dB_50ms_4s_TR200ms",245,-0.0925925925925926,173,0.975,0.098,"NA, NA, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"338",2022-01-18,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_50dB",248,-0.0814814814814815,370,0.858,0.264,"35, 41, 40, 31","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","50","Baseline","Female",NA,35,41,40,31
"339",2022-01-19,"4-32kHz_30-90dB_50ms_4s",251,-0.0703703703703704,288,0.995,0.149,"NA, NA, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"340",2022-01-20,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_30dB",248,-0.0814814814814815,281,0.821,0.247,"NA, 23, 20, 20","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","30","Baseline","Female",NA,NA,23,20,20
"341",2022-01-21,"4-32kHz_30-90dB_50ms_4s",246,-0.0888888888888889,157,0.991,0.104,"NA, NA, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"342",2022-01-22,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_30dB",246,-0.0888888888888889,329,0.874,0.49,"32, 23, 22, 17","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","30","Baseline","Female",NA,32,23,22,17
"343",2022-01-24,"4-32kHz_30-90dB_50ms_4s",248,-0.0814814814814815,228,0.994,0.174,"NA, NA, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"344",2022-01-25,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_50dB",248,-0.0814814814814815,185,0.838,0.455,"32, 47, 43, 33","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","50","Baseline","Female",NA,32,47,43,33
"345",2022-01-26,"4-32kHz_30-90dB_50ms_4s",245,-0.0925925925925926,322,0.978,0.216,"NA, 32, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,32,NA,NA
"346",2022-01-31,"4-32kHz_30-90dB_50ms_4s",247,-0.0851851851851852,305,0.981,0.154,"NA, 41, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,41,NA,NA
"347",2022-02-01,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_30dB",249,-0.0777777777777778,254,0.847,0.234,"21, 30, 21, 15","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","30","Baseline","Female",NA,21,30,21,15
"348",2022-02-04,"4-32kHz_30-90dB_50ms_4s",245,-0.0925925925925926,203,0.993,0.161,"NA, NA, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"349",2022-02-05,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_50dB",248,-0.0814814814814815,365,0.797,0.266,"35, 47, 40, 35","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","50","Baseline","Female",NA,35,47,40,35
"350",2022-02-07,"4-32kHz_30-90dB_50ms_4s",249,-0.0777777777777778,283,1,0.094,"NA, NA, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"351",2022-02-08,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_30dB",255,-0.0555555555555556,202,0.773,0.213,"30, 35, 22, 20","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","30","Baseline","Female",NA,30,35,22,20
"352",2022-02-09,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_30dB",246,-0.0888888888888889,392,0.818,0.333,"26, 35, 20, 20","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","30","Baseline","Female",NA,26,35,20,20
"353",2022-02-10,"4-32kHz_30-90dB_50ms_4s",249,-0.0777777777777778,283,1,0.176,"NA, NA, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"354",2022-02-11,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_50dB",249,-0.0777777777777778,249,0.811,0.419,"33, 43, 43, 38","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","50","Baseline","Female",NA,33,43,43,38
"355",2022-02-12,"4-32kHz_30-90dB_50ms_4s",243,-0.1,171,0.992,0.231,"NA, NA, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"356",2022-02-15,"4-32kHz_30-90dB_50ms_4s",248,-0.0814814814814815,280,0.98,0.119,"NA, NA, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"357",2022-02-16,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_50dB",245,-0.0925925925925926,291,0.837,0.205,"33, 39, 39, 36","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","50","Baseline","Female",NA,33,39,39,36
"358",2022-02-17,"4-32kHz_30-90dB_50ms_4s",243,-0.1,197,0.971,0.133,"NA, NA, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"359",2022-02-18,"4-32kHz_MIX5stepdB_50ms_4s_BG_PNK_30dB",243,-0.1,253,0.891,0.192,"21, 26, 17, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","MIX5stepdB","50ms","PNK","30","Baseline","Female",NA,21,26,17,NA
"360",2022-02-19,"4-32kHz_30-90dB_50ms_4s",244,-0.0962962962962963,360,0.98,0.194,"NA, NA, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"361",2022-02-21,"4-32kHz_30-90dB_50ms_4s",248,-0.0814814814814815,291,0.98,0.07,"NA, NA, NA, NA","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"362",2022-02-22,"4-32kHz_MIX5stepdB_50ms_4s",251,-0.0703703703703704,204,0.867,0.148,"27, NA, 6, 11","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","MIX5stepdB","50ms","NA","NA","Baseline","Female",NA,27,NA,6,11
"363",2022-02-23,"4-32kHz_MIX5stepdB_50ms_4s",242,-0.103703703703704,327,0.886,0.303,"35, 21, 6, 11","Thresholding, BG","Orange 4","TTS Noise","4-32kHz","MIX5stepdB","50ms","NA","NA","Baseline","Female",NA,35,21,6,11
"364",2022-02-24,"4-32kHz_MIXdB_50ms_4s",250,-0.0740740740740741,400,0.9,0.283,"30, 20, 30, 10","Suprathreshold","Orange 4","TTS Noise","4-32kHz","MIXdB","50ms","NA","NA","Baseline","Female",NA,30,20,30,10
"365",2022-02-25,"4-32kHz_30-90dB_50ms_4s",253,-0.062962962962963,358,0.992,0.176,"NA, NA, NA, NA","Suprathreshold","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"366",2022-02-26,"4-32kHz_MIXdB_50ms_4s",252,-0.0666666666666667,397,0.848,0.192,"23, 19, 9, 12","Suprathreshold","Orange 4","TTS Noise","4-32kHz","MIXdB","50ms","NA","NA","Baseline","Female",NA,23,19,9,12
"367",2022-02-28,"4-32kHz_30-90dB_50ms_4s",249,-0.0777777777777778,234,0.988,0.129,"NA, NA, NA, NA","Suprathreshold","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,NA,NA,NA,NA
"368",2022-03-01,"4-32kHz_MIXdB_50ms_4s",252,-0.0666666666666667,253,0.875,0.273,"24, 15, 10, 3","Suprathreshold","Orange 4","TTS Noise","4-32kHz","MIXdB","50ms","NA","NA","Baseline","Female",NA,24,15,10,3
"369",2022-03-02,"4-32kHz_MIXdB_50ms_4s",244,-0.0962962962962963,231,0.834,0.294,"31, 23, 11, 15","Suprathreshold","Orange 4","TTS Noise","4-32kHz","MIXdB","50ms","NA","NA","Baseline","Female",NA,31,23,11,15
"370",2022-03-03,"4-32kHz_30-90dB_50ms_4s",246,-0.0888888888888889,362,0.98,0.183,"36, NA, NA, NA","Suprathreshold","Orange 4","TTS Noise","4-32kHz","30-90dB","50ms","NA","NA","Baseline","Female",NA,36,NA,NA,NA
